Unnamed: 0,player,position,position_id,date,team,opp,score,fpts,min,starts
5,Riyad Mahrez,"M,F",5.0,Jul 5,MCI,@SOU,L 0-1,6.0,59,1
6,Riyad Mahrez,"M,F",5.0,Jul 2,MCI,LIV,W 4-0,4.25,32,0
7,Riyad Mahrez,"M,F",5.0,Jun 25,MCI,@CHE,L 1-2,17.0,90,1
8,Riyad Mahrez,"M,F",5.0,Jun 22,MCI,BUR,W 5-0,22.75,61,1
9,Riyad Mahrez,"M,F",5.0,Jun 17,MCI,ARS,W 3-0,10.25,65,1
10,Riyad Mahrez,"M,F",5.0,Mar 8,MCI,@MUN,L 0-2,5.25,31,0
11,Riyad Mahrez,"M,F",5.0,Feb 22,MCI,@LEI,W 1-0,22.85,90,1
12,Riyad Mahrez,"M,F",5.0,Feb 2,MCI,@TOT,L 0-2,10.75,72,1
13,Riyad Mahrez,"M,F",5.0,Jan 21,MCI,@SHU,W 1-0,11.0,90,1
14,Riyad Mahrez,"M,F",5.0,Jan 18,MCI,CRY,T 2-2,0.75,17,0
15,Riyad Mahrez,"M,F",5.0,Jan 12,MCI,@AVL,W 6-1,36.25,90,1
16,Riyad Mahrez,"M,F",5.0,Jan 1,MCI,EVE,W 2-1,15.6,89,1
17,Riyad Mahrez,"M,F",5.0,Dec 29,MCI,SHU,W 2-0,14.85,90,1
18,Riyad Mahrez,"M,F",5.0,Dec 27,MCI,@WOL,L 2-3,6.7,45,1
19,Riyad Mahrez,"M,F",5.0,Dec 21,MCI,LEI,W 3-1,25.0,90,1
20,Riyad Mahrez,"M,F",5.0,Dec 15,MCI,@ARS,W 3-0,3.5,20,0
21,Riyad Mahrez,"M,F",5.0,Dec 7,MCI,MUN,L 1-2,8.5,25,0
22,Riyad Mahrez,"M,F",5.0,Dec 3,MCI,@BUR,W 4-1,12.75,18,0
23,Riyad Mahrez,"M,F",5.0,Nov 30,MCI,@NEW,T 2-2,8.25,69,1
24,Riyad Mahrez,"M,F",5.0,Nov 23,MCI,CHE,W 2-1,20.25,90,1
25,Riyad Mahrez,"M,F",5.0,Oct 6,MCI,WOL,L 0-2,4.75,60,1
26,Riyad Mahrez,"M,F",5.0,Sep 28,MCI,@EVE,W 3-1,26.5,90,1
27,Riyad Mahrez,"M,F",5.0,Sep 21,MCI,WAT,W 8-0,31.75,90,1
28,Riyad Mahrez,"M,F",5.0,Sep 14,MCI,@NOR,L 2-3,3.0,17,0
29,Riyad Mahrez,"M,F",5.0,Aug 31,MCI,BHA,W 4-0,15.2,90,1
30,Riyad Mahrez,"M,F",5.0,Aug 25,MCI,@BOU,W 3-1,4.5,11,0
